word,value,uniqueness,count
phyla,21.9343,5,91181.0
haply,21.9343,5,115439.0
micks,21.9332,5,30660.0
crump,21.9305,5,328553.0
gimps,21.9304,5,52802.0
krubi,21.9301,5,0.0
hicks,21.9237,5,2503430.0
shick,21.9237,5,32654.0
docks,21.9234,5,1534076.0
whang,21.914800000000003,5,51697.0
ticky,21.914,5,38595.0
keryx,21.9113,5,0.0
mothy,21.9086,5,0.0
jazey,21.9039,5,0.0
fugal,21.8993,5,30257.0
pyrus,21.8918,5,62763.0
pursy,21.8918,5,0.0
syrup,21.8918,5,3108136.0
pulka,21.8854,5,0.0
marvy,21.8757,5,53009.0
dungs,21.8752,5,0.0
duryl,21.8633,5,0.0
benjy,21.8615,5,90514.0
fluid,21.8614,5,12943336.0
drawk,21.8534,5,0.0
vinum,21.850300000000004,5,134929.0
vodun,21.8405,5,12829.0
gconv,21.8346,5,276662.0
dying,21.832,5,9123557.0
dingy,21.832,5,255349.0
jukes,21.8247,5,121710.0
jerky,21.8176,5,763325.0
upbye,21.8085,5,0.0
hedgy,21.7969,5,0.0
thugs,21.7907,5,1343168.0
ghazi,21.7875,5,241650.0
gambs,21.7871,5,0.0
fight,21.7817,5,30784313.0
chewy,21.7707,5,412145.0
mogul,21.767,5,753098.0
churm,21.766800000000003,5,0.0
phony,21.7663,5,765758.0
frush,21.7623,5,62180.0
shurf,21.7623,5,0.0
azury,21.7584,5,0.0
ghoul,21.7575,5,247064.0
lough,21.7575,5,389229.0
turfy,21.7526,5,0.0
blows,21.7498,5,2556663.0
limbu,21.7498,5,20015.0
bowls,21.7498,5,4193933.0
tyigh,21.7475,5,0.0
pecky,21.7461,5,0.0
bauch,21.7416,5,51984.0
boldu,21.74,5,0.0
barfy,21.7395,5,0.0
fungo,21.7313,5,41280.0
xylem,21.731,5,153110.0
chimu,21.7307,5,0.0
chows,21.7307,5,54217.0
humic,21.7307,5,156383.0
rushy,21.7281,5,0.0
khula,21.7217,5,0.0
kulah,21.7217,5,0.0
hexyl,21.7215,5,47095.0
dhaks,21.7211,5,0.0
fordy,21.7188,5,0.0
burny,21.716,5,17510.0
runby,21.716,5,0.0
synch,21.7096,5,603920.0
yapok,21.7067,5,0.0
spock,21.706100000000003,5,688188.0
pocks,21.7061,5,0.0
quipo,21.7024,5,0.0
kevyn,21.702,5,50788.0
swamp,21.701600000000003,5,2575587.0
black,21.6983,5,244690155.0
young,21.6971,5,136341684.0
pshaw,21.6921,5,39660.0
whaps,21.6921,5,0.0
facks,21.6842,5,0.0
flisk,21.6829,5,0.0
tawpy,21.6824,5,0.0
dwalm,21.6731,5,0.0
snuck,21.6607,5,274495.0
rozum,21.6603,5,18232.0
pungs,21.6579,5,0.0
spung,21.6579,5,0.0
zloty,21.6538,5,676066.0
casky,21.65,5,0.0
yacks,21.65,5,0.0
silky,21.6487,5,1749406.0
gaspy,21.6472,5,0.0
yaqui,21.646300000000004,5,80013.0
wrung,21.6265,5,121159.0
glady,21.6187,5,47349.0
nicky,21.6175,5,1404900.0
umbos,21.6143,5,0.0
cupay,21.6112,5,0.0
dipsy,21.6093,5,36821.0
dawny,21.6032,5,0.0
wandy,21.6032,5,14370.0
outby,21.5951,5,0.0
unwig,21.5904,5,0.0
fykes,21.5874,5,0.0
jorum,21.5846,5,0.0
jolty,21.5781,5,0.0
mocks,21.5519,5,216156.0
smock,21.5519,5,220361.0
moqui,21.5482,5,0.0
shock,21.542400000000004,5,14850388.0
hocks,21.5424,5,71483.0
shawm,21.5379,5,0.0
whams,21.5379,5,0.0
adfix,21.5281,5,0.0
thawy,21.5187,5,0.0
poufs,21.5086,5,0.0
dutch,21.5083,5,19000979.0
punkt,21.5048,5,106549.0
kaphs,21.5038,5,0.0
choup,21.5036,5,0.0
pouch,21.5036,5,4023912.0
jacko,21.497,5,252600.0
rumly,21.4918,5,0.0
murly,21.4918,5,0.0
browd,21.4907,5,0.0
filum,21.4899,5,0.0
flows,21.4899,5,10797166.0
fowls,21.4899,5,147855.0
wolfs,21.4899,5,86742.0
burgs,21.4893,5,0.0
grubs,21.4893,5,155690.0
chevy,21.4882,5,5729809.0
gashy,21.4835,5,0.0
hurly,21.4823,5,44789.0
chufa,21.4817,5,0.0
dusty,21.4791,5,2339959.0
study,21.4791,5,152978354.0
bunds,21.4767,5,38923.0
pousy,21.4744,5,0.0
soupy,21.4744,5,94968.0
bangy,21.4714,5,0.0
novum,21.469,5,154066.0
clubs,21.466,5,34881779.0
lynch,21.4638,5,4920597.0
mingy,21.4605,5,0.0
plock,21.4603,5,40185.0
cumay,21.457,5,0.0
yowls,21.4557,5,0.0
mysid,21.4551,5,13917.0
gibus,21.4532,5,0.0
hying,21.451,5,0.0
gunja,21.4488,5,0.0
juang,21.4488,5,28400.0
cahuy,21.4475,5,0.0
whalp,21.446300000000004,5,0.0
dishy,21.4456,5,28360.0
judas,21.4434,5,1224674.0
quads,21.4431,5,1254291.0
squad,21.4431,5,8744772.0
flack,21.438400000000005,5,408860.0
wakhi,21.436300000000003,5,0.0
pflag,21.4356,5,132158.0
kagus,21.4346,5,0.0
twick,21.426,5,0.0
mowth,21.4206,5,0.0
unify,21.42,5,631185.0
vamps,21.4191,5,99641.0
clunk,21.4149,5,67116.0
pshav,21.4096,5,0.0
kingu,21.4021,5,0.0
pygal,21.4014,5,0.0
jokey,21.4002,5,56949.0
bhuts,21.3922,5,0.0
xylon,21.3753,5,0.0
mouch,21.349400000000003,5,0.0
formy,21.3473,5,14604.0
knuth,21.3411,5,301480.0
vagus,21.3404,5,139242.0
fouty,21.3352,5,0.0
gravy,21.3333,5,1441099.0
kathy,21.3304,5,6661457.0
mousy,21.3202,5,46820.0
hajib,21.3133,5,0.0
shoyu,21.3107,5,30956.0
housy,21.3107,5,0.0
clavy,21.31,5,0.0
khond,21.3073,5,0.0
divus,21.3025,5,0.0
zapus,21.3018,5,0.0
folks,21.3016,5,13760930.0
tubik,21.300100000000004,5,0.0
unboy,21.2986,5,0.0
vidry,21.2954,5,0.0
whalm,21.292100000000005,5,0.0
blimp,21.2861,5,263458.0
unzip,21.2693,5,1014009.0
yolks,21.2674,5,318800.0
chimp,21.267,5,978917.0
compd,21.2667,5,0.0
pumex,21.2617,5,0.0
wight,21.2595,5,2190271.0
yurok,21.2547,5,41517.0
rouky,21.2547,5,0.0
conky,21.2362,5,0.0
jinks,21.2324,5,137967.0
frugs,21.2294,5,17289.0
jaups,21.2261,5,0.0
badly,21.2202,5,5290145.0
baldy,21.2202,5,261017.0
blady,21.2202,5,0.0
funds,21.2168,5,55721876.0
dunch,21.2118,5,0.0
fangy,21.2115,5,0.0
dimly,21.2093,5,342692.0
dowry,21.1966,5,275011.0
wordy,21.1966,5,180947.0
rowdy,21.1966,5,510507.0
gyrus,21.1952,5,240316.0
gruys,21.1952,5,0.0
surgy,21.1952,5,0.0
fconv,21.1762,5,0.0
findy,21.1736,5,0.0
bovid,21.1721,5,0.0
lycus,21.1719,5,0.0
swack,21.162000000000003,5,0.0
wacks,21.162,5,0.0
jehup,21.158500000000004,5,0.0
vodka,21.1535,5,2155662.0
hyrax,21.149,5,28208.0
glick,21.145,5,331648.0
mutch,21.1368,5,106606.0
unmix,21.1331,5,0.0
fusht,21.1323,5,0.0
hafiz,21.129100000000005,5,173633.0
supvr,21.1213,5,19096.0
adoxy,21.1126,5,0.0
musty,21.1076,5,237343.0
numbs,21.1052,5,33408.0
tushy,21.0981,5,174958.0
abysm,21.094500000000004,5,0.0
schiz,21.0943,5,0.0
butyn,21.086,5,0.0
bunty,21.086,5,79451.0
privy,21.0781,5,742055.0
mouly,21.0744,5,0.0
bogus,21.0719,5,1903710.0
squam,21.071600000000004,5,21776.0
skewy,21.0652,5,0.0
yodhs,21.0643,5,0.0
quash,21.0621,5,204823.0
murks,21.0613,5,0.0
hawok,21.055,5,0.0
manky,21.0434,5,19299.0
lumps,21.0352,5,640708.0
plums,21.0352,5,496751.0
slump,21.0352,5,878659.0
hanky,21.0339,5,287363.0
barky,21.029,5,20516.0
braky,21.029,5,0.0
flimp,21.0262,5,0.0
plush,21.0257,5,4692870.0
kumis,21.0252,5,0.0
kongu,21.0208,5,0.0
mirky,21.0181,5,0.0
zambo,21.0172,5,15316.0
kudos,21.0154,5,1589906.0
guijo,21.0061,5,0.0
quark,21.0061,5,2286617.0
kunbi,21.0036,5,0.0
punch,20.9945,5,6872844.0
campy,20.9933,5,274413.0
imply,20.992,5,4491299.0
limpy,20.992,5,0.0
pilmy,20.992,5,0.0
bawds,20.978,5,0.0
bothy,20.9677,5,59087.0
whing,20.963,5,0.0
wauch,20.9595,5,0.0
would,20.9579,5,572644147.0
whids,20.9576,5,0.0
pubic,20.953500000000005,5,923627.0
gurly,20.9494,5,0.0
turvy,20.9479,5,164779.0
quoth,20.9448,5,282770.0
jambo,20.9415,5,89125.0
pucka,20.9349,5,51563.0
unwry,20.9339,5,0.0
pulik,20.9336,5,0.0
scyld,20.9255,5,55429.0
clawk,20.916200000000003,5,0.0
gaucy,20.9146,5,0.0
drovy,20.9141,5,0.0
guily,20.9133,5,0.0
crudy,20.9128,5,0.0
curdy,20.9128,5,0.0
plomb,20.9048,5,20427.0
kimbo,20.8948,5,95544.0
fulth,20.8865,5,0.0
chomp,20.885700000000003,5,263066.0
flamb,20.882900000000003,5,0.0
owght,20.8782,5,0.0
juvia,20.8761,5,0.0
gybed,20.8655,5,0.0
krivu,20.8655,5,0.0
myops,20.8565,5,0.0
mopsy,20.8565,5,0.0
lamby,20.8487,5,0.0
balmy,20.8487,5,210906.0
zilch,20.8485,5,116722.0
hypos,20.847,5,0.0
sophy,20.847,5,75315.0
judge,20.8429,5,30905832.0
munch,20.8403,5,699127.0
hybla,20.8392,5,15171.0
crumb,20.8354,5,673404.0
moldy,20.828,5,208515.0
qualm,20.8258,5,34744.0
wormy,20.825100000000003,5,48023.0
whory,20.8156,5,0.0
jupon,20.8123,5,0.0
fogus,20.812,5,0.0
unbow,20.8106,5,0.0
cough,20.807,5,3451640.0
unshy,20.8016,5,0.0
burys,20.7967,5,0.0
porky,20.791,5,220042.0
baulk,20.7903,5,31004.0
bulak,20.7903,5,0.0
zincy,20.7881,5,0.0
fibry,20.7877,5,0.0
amuck,20.7807,5,70822.0
suyog,20.777800000000003,5,0.0
chauk,20.771200000000004,5,0.0
kauch,20.7712,5,0.0
blick,20.7465,5,389918.0
whips,20.7403,5,885594.0
whisp,20.7403,5,24481.0
awful,20.7187,5,5217370.0
fulwa,20.7187,5,0.0
upcry,20.6955,5,0.0
gipsy,20.6954,5,387772.0
cavum,20.6865,5,0.0
favus,20.682,5,0.0
vrouw,20.6725,5,493709.0
cadgy,20.6682,5,0.0
kouza,20.664700000000003,5,0.0
windy,20.6514,5,2162674.0
becky,20.651000000000003,5,2606971.0
brujo,20.6437,5,38693.0
bunko,20.6223,5,118710.0
maugh,20.6142,5,0.0
bayok,20.611600000000003,5,0.0
bocks,20.611,5,19385.0
bijou,20.6076,5,341954.0
whift,20.6011,5,0.0
dumba,20.5967,5,0.0
calyx,20.5928,5,252215.0
flamy,20.588800000000003,5,0.0
bawty,20.5873,5,0.0
dabuh,20.5872,5,0.0
whims,20.5861,5,347565.0
halfy,20.5793,5,0.0
xyrid,20.5782,5,0.0
dhows,20.5763,5,13071.0
humid,20.5763,5,1026485.0
showd,20.5763,5,0.0
comdg,20.570100000000004,5,0.0
whity,20.5669,5,0.0
withy,20.5669,5,32365.0
gusty,20.5652,5,202515.0
gutsy,20.5652,5,213692.0
bungs,20.5628,5,45792.0
skimp,20.5615,5,107336.0
khvat,20.559900000000003,5,0.0
plouk,20.5523,5,0.0
burly,20.5509,5,250632.0
whank,20.545900000000003,5,0.0
surfy,20.5368,5,21936.0
fichu,20.5299,5,0.0
fuchi,20.5299,5,0.0
quags,20.5292,5,0.0
muntz,20.5212,5,57546.0
bingy,20.5196,5,0.0
dunks,20.5063,5,214757.0
kyang,20.501,5,0.0
jingu,20.497000000000003,5,30949.0
yuchi,20.4957,5,0.0
sculk,20.495600000000003,5,0.0
lucks,20.4956,5,38688.0
gulps,20.4928,5,55790.0
plugs,20.4928,5,4333394.0
squid,20.491300000000003,5,3828491.0
quids,20.4913,5,43051.0
flick,20.4866,5,2226500.0
myths,20.4802,5,4253827.0
smyth,20.4802,5,849678.0
thyms,20.4802,5,0.0
yawps,20.4666,5,0.0
waspy,20.4666,5,0.0
gizmo,20.4639,5,811158.0
dinky,20.4631,5,426751.0
quegh,20.4616,5,0.0
gilpy,20.4496,5,0.0
pigly,20.4496,5,0.0
sozly,20.438,5,0.0
bouch,20.4085,5,18014.0
forby,20.4064,5,0.0
murph,20.3951,5,184655.0
byous,20.3793,5,0.0
buoys,20.3793,5,532923.0
bousy,20.3793,5,0.0
glaux,20.3774,5,0.0
jutka,20.3764,5,0.0
block,20.3652,5,49694725.0
unwax,20.3619,5,0.0
whops,20.359,5,0.0
yukon,20.3282,5,6061476.0
wafty,20.3274,5,0.0
yocks,20.3169,5,0.0
socky,20.3169,5,0.0
swamy,20.3124,5,109555.0
shawy,20.3029,5,0.0
washy,20.3029,5,108651.0
chung,20.2979,5,2584176.0
furyl,20.291,5,17638.0
punks,20.289,5,585036.0
spunk,20.289,5,404915.0
ighly,20.2859,5,0.0
dogly,20.2856,5,0.0
godly,20.2856,5,725475.0
goldy,20.2856,5,101899.0
jugal,20.2837,5,20650.0
coypu,20.2781,5,0.0
poucy,20.2781,5,0.0
quips,20.274,5,224626.0
whiny,20.2704,5,225341.0
downy,20.2701,5,288639.0
fuzed,20.2602,5,0.0
wauks,20.254,5,0.0
alkyd,20.2498,5,101898.0
rawky,20.2469,5,0.0
julid,20.2458,5,0.0
pinky,20.2458,5,672775.0
wakif,20.245,5,0.0
scovy,20.2227,5,0.0
kempy,20.2202,5,0.0
braxy,20.2176,5,0.0
swick,20.210200000000004,5,53674.0
wicks,20.2102,5,668862.0
butch,20.1959,5,1213820.0
hymns,20.1837,5,1409831.0
chimb,20.1719,5,0.0
kophs,20.1707,5,0.0
busty,20.1667,5,15705827.0
dioxy,20.1608,5,0.0
kanzu,20.155600000000003,5,0.0
yoghs,20.1504,5,0.0
qursh,20.1464,5,0.0
fjord,20.1374,5,387543.0
jufti,20.1351,5,0.0
jubas,20.131,5,0.0
squab,20.1307,5,50789.0
hunks,20.1253,5,4776866.0
brusk,20.1204,5,0.0
shaky,20.114600000000003,5,766843.0
hasky,20.1146,5,0.0
judos,20.1103,5,0.0
quods,20.11,5,0.0
flock,20.105300000000003,5,2585098.0
banky,20.1025,5,20942.0
wedgy,20.0834,5,0.0
jakun,20.0799,5,0.0
birky,20.0772,5,0.0
kirby,20.0772,5,2813914.0
cloky,20.0711,5,0.0
locky,20.0711,5,15349.0
jacks,20.0686,5,2818856.0
zombi,20.0654,5,64988.0
flung,20.0571,5,838045.0
whaly,20.0571,5,0.0
quirk,20.0543,5,444069.0
powny,20.0528,5,0.0
wogul,20.044,5,0.0
whigs,20.0437,5,163720.0
gowds,20.0434,5,0.0
plunk,20.0432,5,106835.0
zohak,20.0373,5,0.0
fawny,20.0309,5,0.0
lungy,20.0229,5,0.0
dawks,20.0076,5,0.0
grovy,20.0002,5,0.0
jimbo,19.9897,5,388096.0
cundy,19.9863,5,37743.0
proxy,19.9796,5,10773043.0
khoja,19.9616,5,15416.0
unfix,19.9323,5,0.0
blush,19.9306,5,1722003.0
buhls,19.9306,5,0.0
chums,19.921,5,223080.0
butyl,19.920900000000003,5,770092.0
fusty,19.9068,5,14545.0
utchy,19.9018,5,0.0
hdqrs,19.9,5,0.0
bunch,19.8994,5,10355431.0
cymba,19.8982,5,0.0
blimy,19.8969,5,0.0
limby,19.8969,5,0.0
kedgy,19.8951,5,0.0
jabul,19.8852,5,0.0
cujam,19.8756,5,0.0
jowls,19.8743,5,30028.0
fishy,19.8733,5,658490.0
grump,19.8622,5,77025.0
clump,19.8389,5,345355.0
dampy,19.8389,5,0.0
juyas,19.8369,5,0.0
quays,19.8366,5,253791.0
rusky,19.8263,5,0.0
unbox,19.8109,5,36026.0
gyved,19.8009,5,0.0
vejoz,19.800300000000004,5,0.0
upbid,19.799100000000003,5,0.0
valmy,19.7841,5,25588.0
swung,19.7807,5,867135.0
yquem,19.7785,5,46259.0
gawsy,19.77,5,0.0
wurly,19.7688,5,0.0
thump,19.7651,5,456603.0
vogul,19.7615,5,0.0
vulgo,19.7615,5,0.0
gaudy,19.7602,5,248813.0
wingy,19.7375,5,0.0
faulx,19.719,5,0.0
kobus,19.703,5,69723.0
honky,19.7008,5,536122.0
fcomp,19.6944,5,0.0
mulch,19.6752,5,833160.0
flush,19.6707,5,5625285.0
fluyt,19.661,5,0.0
fluty,19.661,5,0.0
dough,19.6526,5,3032657.0
cylix,19.641,5,0.0
xylic,19.641,5,0.0
filmy,19.637,5,657205.0
lushy,19.6365,5,0.0
mawks,19.6361,5,0.0
floyd,19.6272,5,7401451.0
foldy,19.6272,5,0.0
hawks,19.6266,5,3117529.0
wouch,19.6264,5,0.0
dumka,19.6263,5,16420.0
frowy,19.6243,5,0.0
uzbeg,19.6062,5,0.0
curby,19.6004,5,0.0
gunks,19.5924,5,32641.0
whaup,19.5878,5,0.0
lurky,19.5805,5,0.0
juxta,19.565,5,36565.0
purdy,19.5411,5,582858.0
prudy,19.5411,5,17173.0
updry,19.5411,5,0.0
azofy,19.5223,5,0.0
swipy,19.5148,5,0.0
wispy,19.5148,5,119494.0
jambs,19.5131,5,55394.0
mochy,19.4965,5,0.0
juked,19.474,5,0.0
yamph,19.4579,5,0.0
phyma,19.4579,5,0.0
pamhy,19.4579,5,0.0
vying,19.455,5,348440.0
forky,19.436,5,0.0
gulix,19.4256,5,0.0
faugh,19.413400000000003,5,0.0
gaumy,19.3887,5,0.0
woful,19.3856,5,0.0
fumid,19.385,5,0.0
chugs,19.3786,5,31923.0
dauby,19.3617,5,0.0
swimy,19.3606,5,0.0
bilgy,19.3545,5,0.0
bigly,19.3545,5,0.0
vucom,19.3534,5,0.0
wishy,19.3511,5,119147.0
squaw,19.3486,5,463592.0
vouch,19.3439,5,388963.0
glaky,19.3359,5,0.0
spiky,19.326500000000003,5,181090.0
pisky,19.3265,5,0.0
wanky,19.3204,5,15993.0
rhumb,19.3,5,20027.0
gucki,19.2865,5,0.0
mugho,19.2811,5,0.0
wombs,19.2734,5,51318.0
qophs,19.2653,5,0.0
zymin,19.2622,5,0.0
kafiz,19.227300000000003,5,0.0
kutch,19.2255,5,67973.0
frump,19.203800000000005,5,17084.0
jougs,19.1964,5,0.0
tusky,19.1963,5,0.0
bunks,19.1939,5,214252.0
ocuby,19.183,5,0.0
squib,19.1789,5,112968.0
sylph,19.1728,5,44120.0
misky,19.1723,5,0.0
rumpy,19.1696,5,0.0
kishy,19.1628,5,0.0
jauks,19.1606,5,0.0
windz,19.1457,5,0.0
upbay,19.1444,5,0.0
gulfs,19.1378,5,53210.0
wopsy,19.1335,5,0.0
gulch,19.1328,5,647573.0
quink,19.1278,5,0.0
bawly,19.1257,5,0.0
bylaw,19.1257,5,1070798.0
skulp,19.123900000000003,5,0.0
bovld,19.1166,5,0.0
phlox,19.1135,5,221261.0
dowly,19.105,5,0.0
woldy,19.105,5,0.0
lygus,19.1036,5,31219.0
gawks,19.0937,5,0.0
shivy,19.0686,5,0.0
jarvy,19.0593,5,0.0
jakob,19.0302,5,1079504.0
vijay,19.0232,5,895191.0
mowch,19.0085,5,0.0
howfs,19.004,5,0.0
mauby,18.9902,5,0.0
chubs,18.9801,5,171399.0
subch,18.9801,5,0.0
globy,18.9732,5,0.0
whamp,18.969900000000003,5,0.0
showy,18.9698,5,294798.0
yomud,18.9695,5,0.0
moudy,18.9695,5,0.0
hulks,18.9602,5,44989.0
blunk,18.9481,5,28171.0
spoky,18.9452,5,0.0
balky,18.9374,5,24948.0
blayk,18.9374,5,0.0
bichy,18.9369,5,0.0
funks,18.934,5,21067.0
dumps,18.9303,5,1200377.0
sdump,18.9303,5,0.0
chunk,18.929,5,2371231.0
mckay,18.9278,5,1591040.0
milky,18.9265,5,1515925.0
fujis,18.9193,5,0.0
chyak,18.9183,5,0.0
hacky,18.9183,5,117422.0
worky,18.9138,5,14206.0
waugh,18.8912,5,892508.0
buick,18.888,5,4731433.0
humbo,18.8826,5,0.0
flawy,18.8658,5,0.0
gurdy,18.8445,5,64629.0
wynds,18.8417,5,0.0
smoky,18.791,5,1818184.0
brugh,18.7576,5,14540.0
burgh,18.7576,5,396862.0
fuzil,18.7492,5,0.0
bundh,18.745,5,0.0
flubs,18.7393,5,53909.0
jocks,18.7355,5,1014285.0
zingy,18.7198,5,192302.0
keywd,18.7145,5,0.0
judah,18.7117,5,1283019.0
flunk,18.6882,5,79790.0
cushy,18.686,5,147465.0
flaky,18.6775,5,442666.0
whisk,18.6748,5,591308.0
thumb,18.67,5,7284386.0
judex,18.6626,5,0.0
pfund,18.6488,5,30884.0
rucky,18.63,5,0.0
kufic,18.628100000000003,5,0.0
choux,18.6267,5,40291.0
comby,18.5651,5,0.0
humps,18.5493,5,1492758.0
sumph,18.5493,5,0.0
jocum,18.542500000000004,5,0.0
umpty,18.5396,5,0.0
curvy,18.5358,5,360365.0
pyxis,18.5151,5,43594.0
bucko,18.5067,5,47129.0
glazy,18.506500000000003,5,0.0
zygal,18.506500000000003,5,0.0
cumyl,18.4497,5,0.0
culmy,18.4497,5,0.0
cumly,18.4497,5,0.0
gauby,18.4478,5,0.0
chawk,18.430300000000003,5,0.0
whack,18.430300000000003,5,725891.0
whilk,18.429,5,0.0
goudy,18.4271,5,412320.0
ducks,18.3907,5,3618693.0
upway,18.3623,5,0.0
bogum,18.3497,5,0.0
gumbo,18.3497,5,467464.0
dicky,18.3475,5,178722.0
bough,18.3402,5,520067.0
zygon,18.3385,5,15300.0
jufts,18.3254,5,0.0
comfy,18.3052,5,1245404.0
knyaz,18.302700000000005,5,0.0
vaudy,18.2971,5,0.0
howks,18.2935,5,0.0
jizya,18.288000000000004,5,0.0
boxty,18.2545,5,0.0
uzbek,18.2373,5,703624.0
psych,18.2223,5,1422877.0
vodum,18.199,5,0.0
midgy,18.1905,5,0.0
pauky,18.174,5,0.0
pucks,18.1734,5,197236.0
awkly,18.1553,5,0.0
fultz,18.1553,5,86843.0
picky,18.1302,5,711200.0
bught,18.1276,5,0.0
blazy,18.108,5,27934.0
chazy,18.0889,5,60202.0
bryum,18.0745,5,15390.0
sybow,18.0384,5,0.0
dvigu,18.0379,5,0.0
bulks,18.0288,5,51261.0
mucks,18.0192,5,29822.0
hucks,18.0097,5,15491.0
shuck,18.0097,5,116293.0
azoxy,18.0004,5,0.0
tucky,18.0,5,27404.0
gryph,17.9998,5,0.0
wonky,17.9873,5,125930.0
backy,17.9869,5,0.0
micky,17.976,5,336259.0
gimpy,17.9732,5,46387.0
pigmy,17.9732,5,41068.0
hicky,17.9665,5,0.0
quack,17.964000000000002,5,484886.0
podgy,17.9634,5,0.0
pluck,17.9276,5,891481.0
fldxt,17.9269,5,0.0
dungy,17.918,5,161356.0
gundy,17.918,5,105598.0
hokum,17.9122,5,57068.0
chivy,17.8723,5,0.0
vichy,17.8723,5,282961.0
flaxy,17.8661,5,0.0
bosky,17.8501,5,0.0
dumbs,17.8352,5,0.0
jouks,17.8275,5,0.0
blowy,17.7926,5,0.0
bowly,17.792599999999997,5,0.0
badju,17.7803,5,0.0
dukhn,17.7746,5,0.0
glump,17.770599999999998,5,0.0
flusk,17.768900000000002,5,0.0
gulph,17.7611,5,20956.0
gowks,17.7606,5,0.0
gudok,17.7508,5,0.0
pocky,17.7489,5,98692.0
lusky,17.7347,5,0.0
sulky,17.7347,5,156355.0
pungy,17.7007,5,0.0
pudsy,17.6953,5,32587.0
juicy,17.6888,5,3778910.0
expwy,17.6858,5,60747.0
mixup,17.6458,5,64397.0
upmix,17.6458,5,0.0
whomp,17.6368,5,31761.0
bumps,17.6179,5,1501221.0
nymph,17.6157,5,697326.0
choky,17.5852,5,13245.0
hocky,17.5852,5,21129.0
jokul,17.5817,5,12896.0
wough,17.5581,5,0.0
mungy,17.546499999999998,5,0.0
rugby,17.5321,5,12992179.0
whauk,17.5223,5,0.0
bundy,17.519499999999997,5,518060.0
whick,17.4785,5,21524.0
gucks,17.4768,5,0.0
duply,17.4495,5,0.0
skiwy,17.4493,5,0.0
klutz,17.4448,5,195206.0
jumba,17.4088,5,14788.0
dhoby,17.4012,5,0.0
chivw,17.3843,5,0.0
squiz,17.379100000000005,5,13110.0
plumb,17.3721,5,631703.0
kumbi,17.362099999999998,5,0.0
chump,17.353,5,270215.0
zinky,17.3509,5,0.0
folky,17.3444,5,161177.0
lawzy,17.3259,5,0.0
spumy,17.323800000000002,5,0.0
junks,17.3184,5,54989.0
pushy,17.3143,5,255990.0
gluck,17.230999999999998,5,259856.0
cawky,17.2048,5,0.0
wacky,17.2048,5,1861879.0
mufty,17.1846,5,0.0
phoby,17.183899999999998,5,0.0
skivy,17.166800000000002,5,0.0
mushy,17.1601,5,275321.0
zymic,17.1466,5,30459.0
flump,17.1122,5,0.0
murky,17.1041,5,532036.0
chowk,17.0972,5,166142.0
bucks,17.0783,5,6165133.0
lumpy,17.078,5,296904.0
plumy,17.078,5,0.0
bawdy,17.020799999999998,5,160667.0
quick,17.0122,5,85584600.0
kombu,16.980800000000002,5,20988.0
nudzh,16.9452,5,0.0
muhly,16.9143,5,53624.0
upwax,16.8746,5,0.0
flowk,16.8564,5,0.0
fucks,16.8184,5,3058134.0
djuka,16.8099,5,0.0
yucks,16.7842,5,0.0
ampyx,16.744699999999998,5,0.0
druxy,16.6642,5,0.0
gauzy,16.648,5,43269.0
fdubs,16.6344,5,0.0
howdy,16.6191,5,726642.0
gushy,16.6177,5,24488.0
bungy,16.6056,5,130839.0
oghuz,16.5404,5,0.0
lucky,16.5384,5,14053901.0
gulpy,16.5356,5,0.0
foxly,16.533,5,0.0
oxfly,16.532999999999998,5,0.0
jough,16.4647,5,22796.0
lymph,16.4506,5,1781845.0
fixup,16.445,5,184304.0
gumly,16.3814,5,0.0
duchy,16.3353,5,339003.0
punky,16.3318,5,183430.0
bumfs,16.2629,5,0.0
wicky,16.253,5,19391.0
bushy,16.219199999999997,5,445882.0
kylix,16.2038,5,313497.0
buxom,16.169400000000003,5,237464.0
hunky,16.1681,5,279599.0
jacky,16.1114,5,395853.0
gawby,16.1069,5,0.0
gowdy,16.086199999999998,5,56992.0
wodgy,16.086199999999998,5,0.0
jumbo,16.075699999999998,5,3237095.0
dwyka,16.0504,5,0.0
vicky,15.9705,5,1521949.0
jowly,15.9171,5,0.0
glyph,15.9082,5,632257.0
upfly,15.8772,5,0.0
vughs,15.847199999999996,5,0.0
pawky,15.8331,5,0.0
jumps,15.7424,5,2793122.0
jimpy,15.6992,5,0.0
mawky,15.6789,5,0.0
hawky,15.6694,5,0.0
jundy,15.644,5,0.0
gunky,15.6352,5,0.0
kyung,15.6352,5,241054.0
dusky,15.6298,5,390563.0
uzbak,15.5732,5,0.0
khuzi,15.5528,5,0.0
mujik,15.4866,5,0.0
bulgy,15.4405,5,0.0
womby,15.3162,5,0.0
kumys,15.258300000000002,5,0.0
musky,15.2583,5,177529.0
husky,15.2488,5,1606901.0
quaky,15.2031,5,0.0
gulfy,15.1806,5,0.0
gawky,15.1365,5,31136.0
furzy,15.0739,5,0.0
fubsy,15.0279,5,0.0
hulky,15.003,5,0.0
funky,14.9768,5,5587279.0
dumpy,14.9731,5,88067.0
bumph,14.8862,5,0.0
quawk,14.7151,5,0.0
humpy,14.5921,5,45823.0
whulk,14.515,5,0.0
ducky,14.4335,5,471241.0
pudgy,14.4307,5,89451.0
busky,14.3174,5,0.0
whump,14.1041,5,26746.0
